
=== Load cell level indicator ===
Reset cause visible to application: unknown.
Waiting for the first HX711 conversion...
Stored calibration loaded from EEPROM.
Calibration factor: 46.606666 counts/g
Stored tare offset loaded: -166704
Normal measurement started.

Controls:
  Hold button on D4 for 3 s = tare
  Serial command 't'    = tare
  Serial command 's'    = save calibration
  Serial command 'x'    = clear calibration
  Serial command 'z'    = clear tare
  Serial command 'c'    = calibrate/confirm
  Serial command 'q'    = cancel current tare/calibration
  Serial command 'd'    = toggle diagnostic capture
 Hold button on D8 for 3 s = start calibration
 Press button on D8 = confirm calibration step
LED operation status:
 All LEDs on = tare in progress
 All LEDs blinking slowly = tare required
 LOW blinking = waiting for empty platform
 MEDIUM blinking = waiting for reference mass
 HIGH blinking = reset-required fault
 LOW/HIGH alternating = HX711 recovery

Provisional levels:
 VERY_LOW: below 100 g, LOW LED blinking
 LOW: 100 to 500 g, LOW LED steady
 MEDIUM: 500 to 1000 g
 HIGH: above 1000 g
Weight: -2.70 g | Level: VERY_LOW
Weight: -3.75 g | Level: VERY_LOW
Weight: -3.75 g | Level: VERY_LOW
Weight: -1.85 g | Level: VERY_LOW
Weight: -3.39 g | Level: VERY_LOW
Weight: -2.25 g | Level: VERY_LOW
Weight: -4.27 g | Level: VERY_LOW
Weight: -1.54 g | Level: VERY_LOW
Weight: -0.24 g | Level: VERY_LOW
Weight: -13.47 g | Level: VERY_LOW
Weight: -12.87 g | Level: VERY_LOW
Weight: -10.77 g | Level: VERY_LOW
Weight: -6.65 g | Level: VERY_LOW
Weight: -9.08 g | Level: VERY_LOW
Weight: -6.22 g | Level: VERY_LOW
Weight: -5.86 g | Level: VERY_LOW
Weight: -6.16 g | Level: VERY_LOW
Weight: -6.93 g | Level: VERY_LOW
Weight: -4.23 g | Level: VERY_LOW
Weight: -3.13 g | Level: VERY_LOW
Weight: -0.71 g | Level: VERY_LOW
Weight: -2.94 g | Level: VERY_LOW

Diagnostic capture started.
DATA,sequence,timestamp_ms,raw_counts,tare_offset,net_counts,weight_grams
DATA,1565,142778,-168215,-166704,-1511,-32.420253
DATA,1566,142862,-168383,-166704,-1679,-36.024890
DATA,1567,142946,-167780,-166704,-1076,-23.086826
DATA,1568,143030,-166847,-166704,-143,-3.068231
DATA,1569,143114,-167085,-166704,-381,-8.174797
DATA,1570,143198,-167861,-166704,-1157,-24.824775
DATA,1571,143282,-168634,-166704,-1930,-41.410385
DATA,1572,143366,-168648,-166704,-1944,-41.710769
DATA,1573,143451,-167810,-166704,-1106,-23.730510
DATA,1574,143535,-167018,-166704,-314,-6.737234
DATA,1575,143619,-166921,-166704,-217,-4.655986
DATA,1576,143703,-167454,-166704,-750,-16.092119
DATA,1577,143787,-168533,-166704,-1829,-39.243312
DATA,1578,143871,-168734,-166704,-2030,-43.555999
DATA,1579,143955,-167963,-166704,-1259,-27.013303
DATA,1580,144039,-166962,-166704,-258,-5.535689
DATA,1581,144123,-166994,-166704,-290,-6.222286
DATA,1582,144207,-167714,-166704,-1010,-21.670719
DATA,1583,144291,-168210,-166704,-1506,-32.312973
DATA,1584,144375,-167751,-166704,-1047,-22.464597
DATA,1585,144459,-167027,-166704,-323,-6.930339
DATA,1586,144543,-166847,-166704,-143,-3.068231
DATA,1587,144627,-166890,-166704,-186,-3.990845
DATA,1588,144711,-167625,-166704,-921,-19.761121
DATA,1589,144795,-168550,-166704,-1846,-39.608066
DATA,1590,144880,-168809,-166704,-2105,-45.165210
DATA,1591,144964,-168028,-166704,-1324,-28.407953
DATA,1592,145048,-166964,-166704,-260,-5.578601
DATA,1593,145132,-166806,-166704,-102,-2.188528
DATA,1594,145216,-167362,-166704,-658,-14.118152
DATA,1595,145300,-168558,-166704,-1854,-39.779716
DATA,1596,145384,-168568,-166704,-1864,-39.994277
DATA,1597,145468,-167792,-166704,-1088,-23.344299
DATA,1598,145552,-166888,-166704,-184,-3.947933
DATA,1599,145636,-166877,-166704,-173,-3.711915
DATA,1600,145720,-167660,-166704,-956,-20.512086
DATA,1601,145804,-168677,-166704,-1973,-42.333000
DATA,1602,145888,-168810,-166704,-2106,-45.186668
DATA,1603,145972,-167921,-166704,-1217,-26.112144
DATA,1604,146056,-166938,-166704,-234,-5.020741
DATA,1605,146140,-166922,-166704,-218,-4.677443
DATA,1606,146224,-167759,-166704,-1055,-22.636245
DATA,1607,146308,-168065,-166704,-1361,-29.201831
DATA,1608,146393,-167838,-166704,-1134,-24.331283
DATA,1609,146477,-167871,-166704,-1167,-25.039337
DATA,1610,146561,-167051,-166704,-347,-7.445287
DATA,1611,146645,-166988,-166704,-284,-6.093549
DATA,1612,146729,-167471,-166704,-767,-16.456872
DATA,1613,146813,-168480,-166704,-1776,-38.106136
DATA,1614,146897,-168526,-166704,-1822,-39.093120
DATA,1615,146981,-167800,-166704,-1096,-23.515949
DATA,1616,147065,-166938,-166704,-234,-5.020741
DATA,1617,147149,-166912,-166704,-208,-4.462881
DATA,1618,147233,-167590,-166704,-886,-19.010156
DATA,1619,147317,-168619,-166704,-1915,-41.088542
DATA,1620,147401,-168753,-166704,-2049,-43.963668
DATA,1621,147485,-167972,-166704,-1268,-27.206407
DATA,1622,147569,-167136,-166704,-432,-9.269061
DATA,1623,147653,-166959,-166704,-255,-5.471320
DATA,1624,147738,-167633,-166704,-929,-19.932771
DATA,1625,147822,-168579,-166704,-1875,-40.230297
DATA,1626,147906,-168622,-166704,-1918,-41.152912
DATA,1627,147990,-167814,-166704,-1110,-23.816335
DATA,1628,148074,-166940,-166704,-236,-5.063653
DATA,1629,148158,-166989,-166704,-285,-6.115005
DATA,1630,148242,-167744,-166704,-1040,-22.314403
DATA,1631,148326,-168550,-166704,-1846,-39.608066
DATA,1632,148410,-168502,-166704,-1798,-38.578170
DATA,1633,148494,-167860,-166704,-1156,-24.803318
DATA,1634,148578,-166994,-166704,-290,-6.222286
DATA,1635,148662,-166839,-166704,-135,-2.896581
DATA,1636,148746,-167170,-166704,-466,-9.998570
DATA,1637,148830,-168209,-166704,-1505,-32.291519
DATA,1638,148914,-168331,-166704,-1627,-34.909168
DATA,1639,148998,-167709,-166704,-1005,-21.563438
DATA,1640,149082,-166847,-166704,-143,-3.068231
DATA,1641,149166,-166912,-166704,-208,-4.462881
DATA,1642,149251,-167605,-166704,-901,-19.331998
DATA,1643,149335,-168646,-166704,-1942,-41.667858
DATA,1644,149419,-168759,-166704,-2055,-44.092403
DATA,1645,149503,-167872,-166704,-1168,-25.060792
DATA,1646,149587,-166779,-166704,-75,-1.609212
DATA,1647,149671,-166834,-166704,-130,-2.789300
DATA,1648,149755,-167698,-166704,-994,-21.327421
DATA,1649,149839,-168664,-166704,-1960,-42.054069
DATA,1650,149923,-168624,-166704,-1920,-41.195823
DATA,1651,150007,-167596,-166704,-892,-19.138893
DATA,1652,150091,-166837,-166704,-133,-2.853669
DATA,1653,150175,-166824,-166704,-120,-2.574739
DATA,1654,150259,-167364,-166704,-660,-14.161065
DATA,1655,150343,-168436,-166704,-1732,-37.162067
DATA,1656,150427,-168663,-166704,-1959,-42.032611
DATA,1657,150511,-167845,-166704,-1141,-24.481475
DATA,1658,150596,-166995,-166704,-291,-6.243742
DATA,1659,150680,-167021,-166704,-317,-6.801602
DATA,1660,150764,-167626,-166704,-922,-19.782577
DATA,1661,150848,-168486,-166704,-1782,-38.234874
DATA,1662,150932,-168721,-166704,-2017,-43.277069
DATA,1663,151016,-167929,-166704,-1225,-26.283794
DATA,1664,151100,-166950,-166704,-246,-5.278215
DATA,1665,151184,-166853,-166704,-149,-3.196968
DATA,1666,151268,-167551,-166704,-847,-18.173366
DATA,1667,151352,-168148,-166704,-1444,-30.982692
DATA,1668,151436,-168205,-166704,-1501,-32.205692
DATA,1669,151520,-167691,-166704,-987,-21.177227
DATA,1670,151604,-166828,-166704,-124,-2.660563
DATA,1671,151688,-166839,-166704,-135,-2.896581
DATA,1672,151772,-167681,-166704,-977,-20.962665
DATA,1673,151856,-168555,-166704,-1851,-39.715347
DATA,1674,151940,-168642,-166704,-1938,-41.582035
DATA,1675,152024,-167907,-166704,-1203,-25.811758
DATA,1676,152109,-167045,-166704,-341,-7.316550
DATA,1677,152193,-166880,-166704,-176,-3.776284
DATA,1678,152277,-167607,-166704,-903,-19.374910
DATA,1679,152361,-168407,-166704,-1703,-36.539836
DATA,1680,152445,-168310,-166704,-1606,-34.458591
DATA,1681,152529,-167594,-166704,-890,-19.095979
DATA,1682,152613,-166952,-166704,-248,-5.321127
DATA,1683,152697,-166818,-166704,-114,-2.446002
DATA,1684,152781,-167142,-166704,-438,-9.397798
DATA,1685,152865,-167818,-166704,-1114,-23.902160
DATA,1686,152949,-168212,-166704,-1508,-32.355884
DATA,1687,153033,-167913,-166704,-1209,-25.940494
DATA,1688,153117,-167102,-166704,-398,-8.539551
DATA,1689,153201,-166941,-166704,-237,-5.085109
DATA,1690,153285,-167693,-166704,-989,-21.220140
DATA,1691,153370,-168670,-166704,-1966,-42.182807
DATA,1692,153454,-168733,-166704,-2029,-43.534545
DATA,1693,153538,-167907,-166704,-1203,-25.811758
DATA,1694,153622,-166957,-166704,-253,-5.428408
DATA,1695,153706,-166796,-166704,-92,-1.973966
DATA,1696,153790,-167129,-166704,-425,-9.118867
DATA,1697,153874,-168001,-166704,-1297,-27.828636
DATA,1698,153958,-168652,-166704,-1948,-41.796596
DATA,1699,154042,-167937,-166704,-1233,-26.455442
DATA,1700,154126,-166920,-166704,-216,-4.634530
DATA,1701,154210,-166883,-166704,-179,-3.840652
DATA,1702,154294,-167535,-166704,-831,-17.830066
DATA,1703,154378,-168454,-166704,-1750,-37.548274
DATA,1704,154462,-168578,-166704,-1874,-40.208839
DATA,1705,154546,-167739,-166704,-1035,-22.207122
DATA,1706,154630,-166917,-166704,-213,-4.570162
DATA,1707,154714,-166841,-166704,-137,-2.939494
DATA,1708,154799,-167591,-166704,-887,-19.031612
DATA,1709,154883,-168527,-166704,-1823,-39.114574
DATA,1710,154967,-168287,-166704,-1583,-33.965099
DATA,1711,155051,-167425,-166704,-721,-15.469890
DATA,1712,155135,-166824,-166704,-120,-2.574739
DATA,1713,155219,-166834,-166704,-130,-2.789300
DATA,1714,155303,-167476,-166704,-772,-16.564153
DATA,1715,155387,-168472,-166704,-1768,-37.934486
DATA,1716,155471,-168616,-166704,-1912,-41.024173
DATA,1717,155555,-167795,-166704,-1091,-23.408668
DATA,1718,155639,-166961,-166704,-257,-5.514233
DATA,1719,155723,-167008,-166704,-304,-6.522672
DATA,1720,155807,-167676,-166704,-972,-20.855384
DATA,1721,155891,-168473,-166704,-1769,-37.955944
DATA,1722,155975,-168600,-166704,-1896,-40.680873
DATA,1723,156059,-167842,-166704,-1138,-24.417108
DATA,1724,156143,-167004,-166704,-300,-6.436847
DATA,1725,156228,-166930,-166704,-226,-4.849092
DATA,1726,156312,-167650,-166704,-946,-20.297525
DATA,1727,156396,-168581,-166704,-1877,-40.273208
DATA,1728,156480,-168645,-166704,-1941,-41.646404
DATA,1729,156564,-167720,-166704,-1016,-21.799455
DATA,1730,156648,-166828,-166704,-124,-2.660563
DATA,1731,156732,-166952,-166704,-248,-5.321127
DATA,1732,156816,-167743,-166704,-1039,-22.292947
DATA,1733,156900,-168523,-166704,-1819,-39.028751
DATA,1734,156984,-168571,-166704,-1867,-40.058647
DATA,1735,157068,-167862,-166704,-1158,-24.846231
DATA,1736,157152,-166954,-166704,-250,-5.364039
DATA,1737,157236,-166839,-166704,-135,-2.896581
DATA,1738,157320,-167497,-166704,-793,-17.014732
DATA,1739,157404,-168508,-166704,-1804,-38.706909
DATA,1740,157488,-168406,-166704,-1702,-36.518379
DATA,1741,157573,-167446,-166704,-742,-15.920470
DATA,1742,157657,-167015,-166704,-311,-6.672865
DATA,1743,157741,-167071,-166704,-367,-7.874410
DATA,1744,157825,-167365,-166704,-661,-14.182521
DATA,1745,157909,-168417,-166704,-1713,-36.754398
DATA,1746,157993,-168387,-166704,-1683,-36.110713
DATA,1747,158077,-167795,-166704,-1091,-23.408668
DATA,1748,158161,-166969,-166704,-265,-5.685882
DATA,1749,158245,-166905,-166704,-201,-4.312688
DATA,1750,158329,-167704,-166704,-1000,-21.456157
DATA,1751,158413,-168587,-166704,-1883,-40.401947
DATA,1752,158497,-168548,-166704,-1844,-39.565155
DATA,1753,158581,-167921,-166704,-1217,-26.112144
DATA,1754,158665,-166945,-166704,-241,-5.170934
DATA,1755,158749,-166874,-166704,-170,-3.647547
DATA,1756,158833,-167345,-166704,-641,-13.753397
DATA,1757,158917,-168030,-166704,-1326,-28.450864
DATA,1758,159002,-168453,-166704,-1749,-37.526821
DATA,1759,159086,-167868,-166704,-1164,-24.974967
DATA,1760,159170,-166978,-166704,-274,-5.878987
DATA,1761,159254,-166949,-166704,-245,-5.256759
DATA,1762,159338,-167542,-166704,-838,-17.980260
DATA,1763,159422,-168378,-166704,-1674,-35.917610
DATA,1764,159506,-168717,-166704,-2013,-43.191246
DATA,1765,159590,-167869,-166704,-1165,-24.996423
DATA,1766,159674,-166916,-166704,-212,-4.548706
DATA,1767,159758,-166983,-166704,-279,-5.986268
DATA,1768,159842,-167760,-166704,-1056,-22.657703
DATA,1769,159926,-168680,-166704,-1976,-42.397369
DATA,1770,160010,-168667,-166704,-1963,-42.118438
DATA,1771,160094,-167831,-166704,-1127,-24.181089
DATA,1772,160178,-166902,-166704,-198,-4.248319
DATA,1773,160262,-166809,-166704,-105,-2.252897
DATA,1774,160346,-167282,-166704,-578,-12.401659
DATA,1775,160430,-168162,-166704,-1458,-31.283079
DATA,1776,160515,-168622,-166704,-1918,-41.152912
DATA,1777,160599,-167946,-166704,-1242,-26.648548
DATA,1778,160683,-166945,-166704,-241,-5.170934
DATA,1779,160767,-166937,-166704,-233,-4.999285
DATA,1780,160851,-167542,-166704,-838,-17.980260
DATA,1781,160935,-168418,-166704,-1714,-36.775856
DATA,1782,161019,-168284,-166704,-1580,-33.900730
DATA,1783,161103,-167780,-166704,-1076,-23.086826
DATA,1784,161187,-166981,-166704,-277,-5.943356
DATA,1785,161271,-166902,-166704,-198,-4.248319
DATA,1786,161355,-167342,-166704,-638,-13.689029
DATA,1787,161439,-168332,-166704,-1628,-34.930625
DATA,1788,161523,-168637,-166704,-1933,-41.474754
DATA,1789,161607,-167820,-166704,-1116,-23.945072
DATA,1790,161691,-166925,-166704,-221,-4.741811
DATA,1791,161775,-167000,-166704,-296,-6.351023
DATA,1792,161860,-167786,-166704,-1082,-23.215562
DATA,1793,161944,-168539,-166704,-1835,-39.372051
DATA,1794,162028,-168554,-166704,-1850,-39.693893
DATA,1795,162112,-167947,-166704,-1243,-26.670003
DATA,1796,162196,-167033,-166704,-329,-7.059076
DATA,1797,162280,-166973,-166704,-269,-5.771707
DATA,1798,162364,-167708,-166704,-1004,-21.541982
DATA,1799,162448,-168562,-166704,-1858,-39.865543
DATA,1800,162532,-168635,-166704,-1931,-41.431842
DATA,1801,162616,-167827,-166704,-1123,-24.095266
DATA,1802,162700,-167040,-166704,-336,-7.209269
DATA,1803,162784,-166949,-166704,-245,-5.256759
DATA,1804,162868,-167393,-166704,-689,-14.783293
DATA,1805,162952,-168462,-166704,-1758,-37.719924
DATA,1806,163036,-168738,-166704,-2034,-43.641826
DATA,1807,163121,-167907,-166704,-1203,-25.811758
DATA,1808,163205,-167009,-166704,-305,-6.544128
DATA,1809,163289,-166846,-166704,-142,-3.046774
DATA,1810,163373,-167260,-166704,-556,-11.929624
DATA,1811,163457,-168403,-166704,-1699,-36.454013
DATA,1812,163541,-168665,-166704,-1961,-42.075527
DATA,1813,163625,-167964,-166704,-1260,-27.034759
DATA,1814,163709,-166989,-166704,-285,-6.115005
DATA,1815,163793,-166883,-166704,-179,-3.840652
DATA,1816,163877,-167425,-166704,-721,-15.469890
DATA,1817,163961,-168382,-166704,-1678,-36.003433
DATA,1818,164045,-168241,-166704,-1537,-32.978115
DATA,1819,164129,-167553,-166704,-849,-18.216278
DATA,1820,164213,-166845,-166704,-141,-3.025318
DATA,1821,164297,-166829,-166704,-125,-2.682020
DATA,1822,164381,-167632,-166704,-928,-19.911314
DATA,1823,164466,-168594,-166704,-1890,-40.552139
DATA,1824,164550,-168726,-166704,-2022,-43.384349
DATA,1825,164634,-167827,-166704,-1123,-24.095266
DATA,1826,164718,-167028,-166704,-324,-6.951795
DATA,1827,164802,-166959,-166704,-255,-5.471320
DATA,1828,164886,-167735,-166704,-1031,-22.121299
DATA,1829,164970,-168670,-166704,-1966,-42.182807
DATA,1830,165054,-168677,-166704,-1973,-42.333000
DATA,1831,165138,-167751,-166704,-1047,-22.464597
DATA,1832,165222,-166793,-166704,-89,-1.909598
DATA,1833,165306,-166827,-166704,-123,-2.639107
DATA,1834,165390,-167468,-166704,-764,-16.392503
DATA,1835,165474,-168478,-166704,-1774,-38.063224
DATA,1836,165558,-168772,-166704,-2068,-44.371334
DATA,1837,165642,-168002,-166704,-1298,-27.850093
DATA,1838,165727,-166969,-166704,-265,-5.685882
DATA,1839,165811,-166895,-166704,-191,-4.098126
DATA,1840,165895,-167569,-166704,-865,-18.559576
DATA,1841,165979,-168587,-166704,-1883,-40.401947
DATA,1842,166063,-168702,-166704,-1998,-42.869403
DATA,1843,166147,-167880,-166704,-1176,-25.232440
DATA,1844,166231,-166958,-166704,-254,-5.449864
DATA,1845,166315,-166903,-166704,-199,-4.269775
DATA,1846,166399,-167691,-166704,-987,-21.177227
DATA,1847,166483,-168637,-166704,-1933,-41.474754
DATA,1848,166567,-168765,-166704,-2061,-44.221141
DATA,1849,166651,-167998,-166704,-1294,-27.764268
DATA,1850,166735,-166982,-166704,-278,-5.964812
DATA,1851,166819,-166936,-166704,-232,-4.977828
DATA,1852,166903,-167416,-166704,-712,-15.276785
DATA,1853,166987,-168148,-166704,-1444,-30.982692
DATA,1854,167071,-168026,-166704,-1322,-28.365041
DATA,1855,167156,-167628,-166704,-924,-19.825489
DATA,1856,167240,-166940,-166704,-236,-5.063653
DATA,1857,167324,-166902,-166704,-198,-4.248319
DATA,1858,167408,-167740,-166704,-1036,-22.228580
DATA,1859,167492,-168595,-166704,-1891,-40.573593
DATA,1860,167576,-168638,-166704,-1934,-41.496208
DATA,1861,167660,-167802,-166704,-1098,-23.558860
DATA,1862,167744,-166941,-166704,-237,-5.085109
DATA,1863,167828,-166912,-166704,-208,-4.462881
DATA,1864,167912,-167487,-166704,-783,-16.800170
DATA,1865,167996,-168053,-166704,-1349,-28.944356
DATA,1866,168080,-167899,-166704,-1195,-25.640108
DATA,1867,168164,-167631,-166704,-927,-19.889858
DATA,1868,168248,-167027,-166704,-323,-6.930339
DATA,1869,168332,-166918,-166704,-214,-4.591618
DATA,1870,168416,-167715,-166704,-1011,-21.692174
DATA,1871,168500,-168393,-166704,-1689,-36.239452
DATA,1872,168585,-168240,-166704,-1536,-32.956657
DATA,1873,168669,-167703,-166704,-999,-21.434701
DATA,1874,168753,-167026,-166704,-322,-6.908883
DATA,1875,168837,-167001,-166704,-297,-6.372479
DATA,1876,168921,-167663,-166704,-959,-20.576456
DATA,1877,169005,-168643,-166704,-1939,-41.603488
DATA,1878,169089,-168737,-166704,-2033,-43.620368
DATA,1879,169173,-167910,-166704,-1206,-25.876127
DATA,1880,169257,-166901,-166704,-197,-4.226863
DATA,1881,169341,-166708,-166704,-4,-0.085825
DATA,1882,169425,-167582,-166704,-878,-18.838506
DATA,1883,169509,-168622,-166704,-1918,-41.152912
DATA,1884,169593,-168742,-166704,-2038,-43.727649
DATA,1885,169677,-167995,-166704,-1291,-27.699899
DATA,1886,169761,-166994,-166704,-290,-6.222286
DATA,1887,169845,-166927,-166704,-223,-4.784723
DATA,1888,169930,-167835,-166704,-1131,-24.266914
DATA,1889,170014,-168662,-166704,-1958,-42.011157
DATA,1890,170098,-168783,-166704,-2079,-44.607353
DATA,1891,170182,-167941,-166704,-1237,-26.541267
DATA,1892,170266,-166949,-166704,-245,-5.256759
DATA,1893,170350,-166865,-166704,-161,-3.454442
DATA,1894,170434,-167331,-166704,-627,-13.453012
DATA,1895,170518,-168170,-166704,-1466,-31.454727
DATA,1896,170602,-168612,-166704,-1908,-40.938350
DATA,1897,170686,-167608,-166704,-904,-19.396366
DATA,1898,170770,-166848,-166704,-144,-3.089687
DATA,1899,170854,-166923,-166704,-219,-4.698899
DATA,1900,170938,-167707,-166704,-1003,-21.520526
DATA,1901,171022,-168360,-166704,-1656,-35.531398
DATA,1902,171106,-168079,-166704,-1375,-29.502216
DATA,1903,171190,-167777,-166704,-1073,-23.022457
DATA,1904,171275,-166999,-166704,-295,-6.329566
DATA,1905,171359,-166935,-166704,-231,-4.956372
DATA,1906,171443,-167654,-166704,-950,-20.383350
DATA,1907,171527,-168534,-166704,-1830,-39.264770
DATA,1908,171611,-168548,-166704,-1844,-39.565155
DATA,1909,171695,-167937,-166704,-1233,-26.455442
DATA,1910,171779,-167066,-166704,-362,-7.767129
DATA,1911,171863,-166816,-166704,-112,-2.403090
DATA,1912,171947,-167168,-166704,-464,-9.955657
DATA,1913,172031,-168211,-166704,-1507,-32.334430
DATA,1914,172115,-168404,-166704,-1700,-36.475467
DATA,1915,172199,-167658,-166704,-954,-20.469175
DATA,1916,172283,-167092,-166704,-388,-8.324990
DATA,1917,172367,-167048,-166704,-344,-7.380918
DATA,1918,172451,-167681,-166704,-977,-20.962665
DATA,1919,172535,-168688,-166704,-1984,-42.569015
DATA,1920,172620,-168780,-166704,-2076,-44.542984
DATA,1921,172704,-167924,-166704,-1220,-26.176511
DATA,1922,172788,-167016,-166704,-312,-6.694321
DATA,1923,172872,-166892,-166704,-188,-4.033758
DATA,1924,172956,-167696,-166704,-992,-21.284507
DATA,1925,173040,-168559,-166704,-1855,-39.801174
DATA,1926,173124,-168324,-166704,-1620,-34.758975
DATA,1927,173208,-167653,-166704,-949,-20.361894
DATA,1928,173292,-167051,-166704,-347,-7.445287
DATA,1929,173376,-166995,-166704,-291,-6.243742
DATA,1930,173460,-167721,-166704,-1017,-21.820913
DATA,1931,173544,-168354,-166704,-1650,-35.402660
DATA,1932,173628,-168605,-166704,-1901,-40.788154
DATA,1933,173712,-167948,-166704,-1244,-26.691459
DATA,1934,173796,-167074,-166704,-370,-7.938778
DATA,1935,173881,-167092,-166704,-388,-8.324990
DATA,1936,173965,-167726,-166704,-1022,-21.928194
DATA,1937,174049,-168663,-166704,-1959,-42.032611
DATA,1938,174133,-168759,-166704,-2055,-44.092403
DATA,1939,174217,-167978,-166704,-1274,-27.335145
DATA,1940,174301,-166959,-166704,-255,-5.471320
DATA,1941,174385,-166922,-166704,-218,-4.677443
DATA,1942,174469,-167469,-166704,-765,-16.413961
DATA,1943,174553,-168431,-166704,-1727,-37.054786
DATA,1944,174637,-168700,-166704,-1996,-42.826492
DATA,1945,174721,-167963,-166704,-1259,-27.013303
DATA,1946,174805,-167077,-166704,-373,-8.003148
DATA,1947,174889,-167000,-166704,-296,-6.351023
DATA,1948,174973,-167293,-166704,-589,-12.637678
DATA,1949,175057,-168204,-166704,-1500,-32.184238
DATA,1950,175142,-168617,-166704,-1913,-41.045631
DATA,1951,175226,-167850,-166704,-1146,-24.588756
DATA,1952,175310,-166860,-166704,-156,-3.347161
DATA,1953,175394,-166894,-166704,-190,-4.076670
DATA,1954,175478,-167652,-166704,-948,-20.340436
DATA,1955,175562,-168322,-166704,-1618,-34.716064
DATA,1956,175646,-168592,-166704,-1888,-40.509227
DATA,1957,175730,-167892,-166704,-1188,-25.489915
DATA,1958,175814,-166948,-166704,-244,-5.235302
DATA,1959,175898,-167006,-166704,-302,-6.479760
DATA,1960,175982,-167507,-166704,-803,-17.229295
DATA,1961,176066,-168155,-166704,-1451,-31.132884
DATA,1962,176150,-168380,-166704,-1676,-35.960521
DATA,1963,176234,-167734,-166704,-1030,-22.099842
DATA,1964,176318,-166991,-166704,-287,-6.157917
DATA,1965,176402,-166992,-166704,-288,-6.179373
DATA,1966,176486,-167751,-166704,-1047,-22.464597
DATA,1967,176571,-168622,-166704,-1918,-41.152912
DATA,1968,176655,-168695,-166704,-1991,-42.719211
DATA,1969,176739,-167916,-166704,-1212,-26.004863
DATA,1970,176823,-166979,-166704,-275,-5.900444
DATA,1971,176907,-166986,-166704,-282,-6.050637
DATA,1972,176991,-167599,-166704,-895,-19.203262
DATA,1973,177075,-168227,-166704,-1523,-32.677726
DATA,1974,177159,-168200,-166704,-1496,-32.098411
DATA,1975,177243,-167820,-166704,-1116,-23.945072
DATA,1976,177327,-166982,-166704,-278,-5.964812
DATA,1977,177411,-166953,-166704,-249,-5.342583
DATA,1978,177495,-167710,-166704,-1006,-21.584894
DATA,1979,177579,-168306,-166704,-1602,-34.372764
DATA,1980,177663,-168250,-166704,-1546,-33.171218
DATA,1981,177747,-167821,-166704,-1117,-23.966527
DATA,1982,177832,-167028,-166704,-324,-6.951795
DATA,1983,177916,-167059,-166704,-355,-7.616936
DATA,1984,178000,-167714,-166704,-1010,-21.670719
DATA,1985,178084,-168514,-166704,-1810,-38.835647
DATA,1986,178168,-168638,-166704,-1934,-41.496208
DATA,1987,178252,-167859,-166704,-1155,-24.781862
DATA,1988,178336,-166974,-166704,-270,-5.793163
DATA,1989,178420,-166865,-166704,-161,-3.454442
DATA,1990,178504,-167357,-166704,-653,-14.010871
DATA,1991,178588,-168383,-166704,-1679,-36.024890
DATA,1992,178672,-168549,-166704,-1845,-39.586612
DATA,1993,178756,-167803,-166704,-1099,-23.580318
DATA,1994,178840,-167010,-166704,-306,-6.565584
DATA,1995,178924,-166992,-166704,-288,-6.179373
DATA,1996,179008,-167549,-166704,-845,-18.130453
DATA,1997,179092,-168508,-166704,-1804,-38.706909
DATA,1998,179176,-168341,-166704,-1637,-35.123729
DATA,1999,179261,-167784,-166704,-1080,-23.172651
DATA,2000,179345,-167008,-166704,-304,-6.522672
DATA,2001,179429,-166950,-166704,-246,-5.278215
DATA,2002,179513,-167566,-166704,-862,-18.495208
DATA,2003,179597,-168530,-166704,-1826,-39.178943
DATA,2004,179681,-168472,-166704,-1768,-37.934486
DATA,2005,179765,-167614,-166704,-910,-19.525104
DATA,2006,179849,-166938,-166704,-234,-5.020741
DATA,2007,179933,-166902,-166704,-198,-4.248319
DATA,2008,180017,-167583,-166704,-879,-18.859962
DATA,2009,180101,-168651,-166704,-1947,-41.775138
DATA,2010,180185,-168734,-166704,-2030,-43.555999
DATA,2011,180269,-167975,-166704,-1271,-27.270776
DATA,2012,180353,-167063,-166704,-359,-7.702761
DATA,2013,180437,-166946,-166704,-242,-5.192390
DATA,2014,180521,-167759,-166704,-1055,-22.636245
DATA,2015,180605,-168396,-166704,-1692,-36.303817
DATA,2016,180689,-168495,-166704,-1791,-38.427978
DATA,2017,180774,-167951,-166704,-1247,-26.755828
DATA,2018,180858,-167081,-166704,-377,-8.088972
DATA,2019,180942,-166989,-166704,-285,-6.115005
DATA,2020,181026,-167718,-166704,-1014,-21.756544
DATA,2021,181110,-168351,-166704,-1647,-35.338291
DATA,2022,181194,-168398,-166704,-1694,-36.346733
DATA,2023,181278,-167893,-166704,-1189,-25.511371
DATA,2024,181362,-167020,-166704,-316,-6.780146
DATA,2025,181446,-166896,-166704,-192,-4.119582
DATA,2026,181530,-167468,-166704,-764,-16.392503
DATA,2027,181614,-168407,-166704,-1703,-36.539836
DATA,2028,181698,-168193,-166704,-1489,-31.948219
DATA,2029,181782,-167658,-166704,-954,-20.469175
DATA,2030,181866,-166944,-166704,-240,-5.149478
DATA,2031,181950,-166955,-166704,-251,-5.385496
DATA,2032,182034,-167679,-166704,-975,-20.919754
DATA,2033,182119,-168608,-166704,-1904,-40.852523
DATA,2034,182203,-168720,-166704,-2016,-43.255615
DATA,2035,182287,-167932,-166704,-1228,-26.348161
