
=== Load cell level indicator ===
Reset cause visible to application: unknown.
Waiting for the first HX711 conversion...
Stored calibration loaded from EEPROM.
Calibration factor: 46.606666 counts/g
Stored tare offset loaded: -166704
Normal measurement started.

Controls:
  Hold button on D4 for 3 s = tare
  Serial command 't'    = tare
  Serial command 's'    = save calibration
  Serial command 'x'    = clear calibration
  Serial command 'z'    = clear tare
  Serial command 'c'    = calibrate/confirm
  Serial command 'q'    = cancel current tare/calibration
  Serial command 'd'    = toggle diagnostic capture
 Hold button on D8 for 3 s = start calibration
 Press button on D8 = confirm calibration step
LED operation status:
 All LEDs on = tare in progress
 All LEDs blinking slowly = tare required
 LOW blinking = waiting for empty platform
 MEDIUM blinking = waiting for reference mass
 HIGH blinking = reset-required fault
 LOW/HIGH alternating = HX711 recovery

Provisional levels:
 VERY_LOW: below 100 g, LOW LED blinking
 LOW: 100 to 500 g, LOW LED steady
 MEDIUM: 500 to 1000 g
 HIGH: above 1000 g
Weight: 5.36 g | Level: VERY_LOW
Weight: 8.54 g | Level: VERY_LOW
Weight: 2.15 g | Level: VERY_LOW
Weight: 7.79 g | Level: VERY_LOW
Weight: 7.45 g | Level: VERY_LOW
Weight: 4.51 g | Level: VERY_LOW
Weight: 3.15 g | Level: VERY_LOW
Weight: 4.55 g | Level: VERY_LOW
Weight: 5.96 g | Level: VERY_LOW
Weight: 0.90 g | Level: VERY_LOW

Diagnostic capture started.
DATA,sequence,timestamp_ms,raw_counts,tare_offset,net_counts,weight_grams
DATA,101,13668,-166452,-166704,252,5.406952
DATA,102,13752,-166483,-166704,221,4.741811
DATA,103,13836,-166577,-166704,127,2.724932
DATA,104,13920,-166619,-166704,85,1.823773
DATA,105,14004,-166490,-166704,214,4.591618
DATA,106,14088,-166447,-166704,257,5.514233
DATA,107,14172,-166451,-166704,253,5.428408
DATA,108,14256,-166489,-166704,215,4.613074
DATA,109,14340,-166537,-166704,167,3.583178
DATA,110,14424,-166526,-166704,178,3.819196
DATA,111,14509,-166462,-166704,242,5.192390
DATA,112,14593,-166447,-166704,257,5.514233
DATA,113,14677,-166465,-166704,239,5.128022
DATA,114,14761,-166469,-166704,235,5.042197
DATA,115,14845,-166528,-166704,176,3.776284
DATA,116,14929,-166516,-166704,188,4.033758
DATA,117,15013,-166588,-166704,116,2.488914
DATA,118,15097,-166549,-166704,155,3.325705
DATA,119,15181,-166432,-166704,272,5.836075
DATA,120,15265,-166446,-166704,258,5.535689
DATA,121,15349,-166450,-166704,254,5.449864
DATA,122,15434,-166372,-166704,332,7.123445
DATA,123,15518,-166434,-166704,270,5.793163
DATA,124,15602,-166531,-166704,173,3.711915
DATA,125,15686,-166462,-166704,242,5.192390
DATA,126,15770,-166503,-166704,201,4.312688
DATA,127,15854,-166464,-166704,240,5.149478
DATA,128,15938,-166437,-166704,267,5.728794
DATA,129,16022,-166538,-166704,166,3.561722
DATA,130,16106,-166513,-166704,191,4.098126
DATA,131,16190,-166491,-166704,213,4.570162
DATA,132,16275,-166405,-166704,299,6.415391
DATA,133,16359,-166437,-166704,267,5.728794
DATA,134,16443,-166481,-166704,223,4.784723
DATA,135,16527,-166404,-166704,300,6.436847
DATA,136,16611,-166433,-166704,271,5.814619
DATA,137,16695,-166394,-166704,310,6.651409
DATA,138,16779,-166429,-166704,275,5.900444
DATA,139,16863,-166381,-166704,323,6.930339
DATA,140,16947,-166393,-166704,311,6.672865
DATA,141,17031,-166393,-166704,311,6.672865
DATA,142,17115,-166573,-166704,131,2.810757
DATA,143,17200,-166574,-166704,130,2.789300
DATA,144,17284,-166526,-166704,178,3.819196
DATA,145,17368,-166567,-166704,137,2.939494
DATA,146,17452,-166447,-166704,257,5.514233
DATA,147,17536,-166341,-166704,363,7.788585
DATA,148,17620,-166409,-166704,295,6.329566
DATA,149,17704,-166428,-166704,276,5.921900
DATA,150,17788,-166397,-166704,307,6.587040
DATA,151,17872,-166437,-166704,267,5.728794
DATA,152,17956,-166558,-166704,146,3.132599
DATA,153,18041,-166475,-166704,229,4.913460
DATA,154,18125,-166506,-166704,198,4.248319
DATA,155,18209,-166426,-166704,278,5.964812
DATA,156,18293,-166431,-166704,273,5.857531
DATA,157,18377,-166459,-166704,245,5.256759
DATA,158,18461,-166451,-166704,253,5.428408
DATA,159,18545,-166448,-166704,256,5.492776
DATA,160,18629,-166461,-166704,243,5.213846
DATA,161,18713,-166427,-166704,277,5.943356
DATA,162,18797,-166387,-166704,317,6.801602
DATA,163,18882,-166508,-166704,196,4.205407
DATA,164,18966,-166498,-166704,206,4.419969
DATA,165,19050,-166549,-166704,155,3.325705
DATA,166,19134,-166481,-166704,223,4.784723
DATA,167,19218,-166341,-166704,363,7.788585
DATA,168,19302,-166299,-166704,405,8.689744
DATA,169,19386,-166381,-166704,323,6.930339
DATA,170,19470,-166506,-166704,198,4.248319
DATA,171,19554,-166411,-166704,293,6.286654
DATA,172,19638,-166510,-166704,194,4.162495
DATA,173,19722,-166437,-166704,267,5.728794
DATA,174,19807,-166454,-166704,250,5.364039
DATA,175,19891,-166432,-166704,272,5.836075
DATA,176,19975,-166469,-166704,235,5.042197
DATA,177,20059,-166527,-166704,177,3.797740
DATA,178,20143,-166453,-166704,251,5.385496
DATA,179,20227,-166452,-166704,252,5.406952
DATA,180,20311,-166446,-166704,258,5.535689
DATA,181,20395,-166402,-166704,302,6.479760
DATA,182,20479,-166435,-166704,269,5.771707
DATA,183,20563,-166412,-166704,292,6.265198
DATA,184,20648,-166492,-166704,212,4.548706
DATA,185,20732,-166551,-166704,153,3.282792
DATA,186,20816,-166558,-166704,146,3.132599
DATA,187,20900,-166479,-166704,225,4.827636
DATA,188,20984,-166469,-166704,235,5.042197
DATA,189,21068,-166401,-166704,303,6.501216
DATA,190,21152,-166330,-166704,374,8.024603
DATA,191,21236,-166411,-166704,293,6.286654
DATA,192,21320,-166367,-166704,337,7.230725
DATA,193,21404,-166425,-166704,279,5.986268
DATA,194,21489,-166472,-166704,232,4.977828
DATA,195,21573,-166482,-166704,222,4.763267
DATA,196,21657,-166418,-166704,286,6.136461
DATA,197,21741,-166531,-166704,173,3.711915
DATA,198,21825,-166453,-166704,251,5.385496
DATA,199,21909,-166410,-166704,294,6.308110
DATA,200,21993,-166476,-166704,228,4.892004
DATA,201,22077,-166545,-166704,159,3.411529
DATA,202,22161,-166468,-166704,236,5.063653
DATA,203,22245,-166397,-166704,307,6.587040
DATA,204,22330,-166566,-166704,138,2.960950
DATA,205,22414,-166520,-166704,184,3.947933
DATA,206,22498,-166502,-166704,202,4.334144
DATA,207,22582,-166374,-166704,330,7.080532
DATA,208,22666,-166433,-166704,271,5.814619
DATA,209,22750,-166577,-166704,127,2.724932
DATA,210,22834,-166522,-166704,182,3.905021
DATA,211,22918,-166558,-166704,146,3.132599
