
=== Load cell level indicator ===
Reset cause visible to application: unknown.
Waiting for the first HX711 conversion...
Stored calibration loaded from EEPROM.
Calibration factor: 46.606666 counts/g
Stored tare offset loaded: -166704
Normal measurement started.

Controls:
  Hold button on D4 for 3 s = tare
  Serial command 't'    = tare
  Serial command 's'    = save calibration
  Serial command 'x'    = clear calibration
  Serial command 'z'    = clear tare
  Serial command 'c'    = calibrate/confirm
  Serial command 'q'    = cancel current tare/calibration
  Serial command 'd'    = toggle diagnostic capture
 Hold button on D8 for 3 s = start calibration
 Press button on D8 = confirm calibration step
LED operation status:
 All LEDs on = tare in progress
 All LEDs blinking slowly = tare required
 LOW blinking = waiting for empty platform
 MEDIUM blinking = waiting for reference mass
 HIGH blinking = reset-required fault
 LOW/HIGH alternating = HX711 recovery

Provisional levels:
 VERY_LOW: below 100 g, LOW LED blinking
 LOW: 100 to 500 g, LOW LED steady
 MEDIUM: 500 to 1000 g
 HIGH: above 1000 g
Weight: 18.58 g | Level: VERY_LOW
Weight: 18.02 g | Level: VERY_LOW
Weight: 16.80 g | Level: VERY_LOW
Weight: 26.35 g | Level: VERY_LOW
Weight: 22.16 g | Level: VERY_LOW
Weight: 32.76 g | Level: VERY_LOW
Weight: 14.61 g | Level: VERY_LOW
Weight: 14.95 g | Level: VERY_LOW
Weight: 17.14 g | Level: VERY_LOW
Weight: 23.45 g | Level: VERY_LOW
Weight: 18.60 g | Level: VERY_LOW
Weight: 17.32 g | Level: VERY_LOW
Weight: 24.89 g | Level: VERY_LOW
Weight: 12.29 g | Level: VERY_LOW
Weight: 26.82 g | Level: VERY_LOW
Weight: 16.95 g | Level: VERY_LOW
Weight: 20.32 g | Level: VERY_LOW
Weight: 22.98 g | Level: VERY_LOW
Weight: 21.35 g | Level: VERY_LOW
Weight: 18.17 g | Level: VERY_LOW
Weight: 29.29 g | Level: VERY_LOW
Weight: 17.70 g | Level: VERY_LOW
Weight: 24.33 g | Level: VERY_LOW
Weight: 25.68 g | Level: VERY_LOW
Weight: 26.37 g | Level: VERY_LOW
Weight: 13.86 g | Level: VERY_LOW
Weight: 10.45 g | Level: VERY_LOW
Weight: 19.61 g | Level: VERY_LOW
Weight: 22.12 g | Level: VERY_LOW
Weight: 28.62 g | Level: VERY_LOW
Weight: 24.52 g | Level: VERY_LOW
Weight: 17.62 g | Level: VERY_LOW
Weight: 27.29 g | Level: VERY_LOW
Weight: 16.31 g | Level: VERY_LOW
Weight: 20.10 g | Level: VERY_LOW
Weight: 17.66 g | Level: VERY_LOW
Weight: 12.27 g | Level: VERY_LOW
Weight: 17.81 g | Level: VERY_LOW
Weight: 19.57 g | Level: VERY_LOW
Weight: 15.96 g | Level: VERY_LOW
Weight: 15.92 g | Level: VERY_LOW
Weight: 20.40 g | Level: VERY_LOW
Weight: 10.81 g | Level: VERY_LOW
Weight: 24.52 g | Level: VERY_LOW
Weight: 17.34 g | Level: VERY_LOW
Weight: 17.36 g | Level: VERY_LOW
Weight: 19.87 g | Level: VERY_LOW
Weight: 16.39 g | Level: VERY_LOW
Weight: 19.85 g | Level: VERY_LOW
Weight: 24.27 g | Level: VERY_LOW
Weight: 18.17 g | Level: VERY_LOW
Weight: 25.10 g | Level: VERY_LOW
Weight: 20.79 g | Level: VERY_LOW
Weight: 26.63 g | Level: VERY_LOW
Weight: 22.08 g | Level: VERY_LOW
Weight: 17.08 g | Level: VERY_LOW
Weight: 17.87 g | Level: VERY_LOW
Weight: 26.63 g | Level: VERY_LOW
Weight: 28.30 g | Level: VERY_LOW
Weight: 18.67 g | Level: VERY_LOW
Weight: 23.86 g | Level: VERY_LOW
Weight: 17.40 g | Level: VERY_LOW
Weight: 21.24 g | Level: VERY_LOW
Weight: 22.36 g | Level: VERY_LOW
Weight: 23.09 g | Level: VERY_LOW
Weight: 19.14 g | Level: VERY_LOW
Weight: 14.72 g | Level: VERY_LOW
Weight: 23.75 g | Level: VERY_LOW
Weight: 21.16 g | Level: VERY_LOW
Weight: 29.57 g | Level: VERY_LOW
Weight: 21.31 g | Level: VERY_LOW

Diagnostic capture started.
DATA,sequence,timestamp_ms,raw_counts,tare_offset,net_counts,weight_grams
DATA,0,96975,-165766,-166704,938,20.125875
DATA,1,97059,-165840,-166704,864,18.538120
DATA,2,97143,-165909,-166704,795,17.057645
DATA,3,97227,-165675,-166704,1029,22.078386
DATA,4,97311,-165614,-166704,1090,23.387212
DATA,5,97395,-165719,-166704,985,21.134315
DATA,6,97479,-165708,-166704,996,21.370332
DATA,7,97564,-165684,-166704,1020,21.885280
DATA,8,97648,-165781,-166704,923,19.804033
DATA,9,97732,-166032,-166704,672,14.418539
DATA,10,97816,-165972,-166704,732,15.705908
DATA,11,97900,-165718,-166704,986,21.155771
DATA,12,97984,-165645,-166704,1059,22.722070
DATA,13,98068,-165579,-166704,1125,24.138177
DATA,14,98152,-165354,-166704,1350,28.965812
DATA,15,98237,-165713,-166704,991,21.263051
DATA,16,98321,-165624,-166704,1080,23.172651
DATA,17,98405,-165466,-166704,1238,26.562723
DATA,18,98489,-165692,-166704,1012,21.713632
DATA,19,98573,-165857,-166704,847,18.173366
DATA,20,98657,-165727,-166704,977,20.962665
DATA,21,98741,-165364,-166704,1340,28.751251
DATA,22,98825,-165163,-166704,1541,33.063938
DATA,23,98910,-165283,-166704,1421,30.489200
DATA,24,98994,-165717,-166704,987,21.177227
DATA,25,99078,-165576,-166704,1128,24.202547
DATA,26,99162,-165511,-166704,1193,25.597196
DATA,27,99246,-165640,-166704,1064,22.829351
DATA,28,99330,-165794,-166704,910,19.525104
DATA,29,99414,-166054,-166704,650,13.946503
DATA,30,99498,-165930,-166704,774,16.607067
DATA,31,99583,-165843,-166704,861,18.473751
DATA,32,99667,-165685,-166704,1019,21.863824
DATA,33,99751,-165709,-166704,995,21.348876
DATA,34,99835,-165871,-166704,833,17.872980
DATA,35,99919,-165731,-166704,973,20.876842
DATA,36,100003,-165574,-166704,1130,24.245458
DATA,37,100087,-165691,-166704,1013,21.735088
DATA,38,100171,-165496,-166704,1208,25.919038
DATA,39,100256,-165454,-166704,1250,26.820198
DATA,40,100340,-165561,-166704,1143,24.524389
DATA,41,100424,-165588,-166704,1116,23.945072
DATA,42,100508,-165608,-166704,1096,23.515949
DATA,43,100592,-165676,-166704,1028,22.056930
DATA,44,100676,-165488,-166704,1216,26.090688
DATA,45,100760,-165656,-166704,1048,22.486053
DATA,46,100845,-165438,-166704,1266,27.163496
DATA,47,100929,-165586,-166704,1118,23.987983
DATA,48,101013,-165755,-166704,949,20.361894
DATA,49,101097,-165583,-166704,1121,24.052352
DATA,50,101181,-165570,-166704,1134,24.331283
DATA,51,101265,-165780,-166704,924,19.825489
DATA,52,101349,-165687,-166704,1017,21.820913
DATA,53,101433,-165726,-166704,978,20.984123
DATA,54,101518,-165593,-166704,1111,23.837791
DATA,55,101602,-165765,-166704,939,20.147333
DATA,56,101686,-165689,-166704,1015,21.777999
DATA,57,101770,-165523,-166704,1181,25.339721
DATA,58,101854,-165724,-166704,980,21.027034
DATA,59,101938,-166051,-166704,653,14.010871
DATA,60,102022,-165834,-166704,870,18.666856
DATA,61,102107,-165673,-166704,1031,22.121299
DATA,62,102191,-165695,-166704,1009,21.649263
DATA,63,102275,-165746,-166704,958,20.554998
DATA,64,102359,-165732,-166704,972,20.855384
DATA,65,102443,-165644,-166704,1060,22.743528
DATA,66,102527,-165680,-166704,1024,21.971105
DATA,67,102611,-165506,-166704,1198,25.704477
DATA,68,102695,-165230,-166704,1474,31.626377
DATA,69,102779,-165355,-166704,1349,28.944356
DATA,70,102864,-165650,-166704,1054,22.614789
DATA,71,102948,-165639,-166704,1065,22.850809
DATA,72,103032,-165854,-166704,850,18.237733
DATA,73,103116,-166035,-166704,669,14.354170
DATA,74,103200,-165800,-166704,904,19.396366
DATA,75,103284,-165588,-166704,1116,23.945072
DATA,76,103368,-165513,-166704,1191,25.554285
DATA,77,103453,-165317,-166704,1387,29.759691
DATA,78,103537,-165697,-166704,1007,21.606351
DATA,79,103621,-165787,-166704,917,19.675296
DATA,80,103705,-165685,-166704,1019,21.863824
DATA,81,103789,-165655,-166704,1049,22.507509
DATA,82,103873,-165878,-166704,826,17.722785
DATA,83,103957,-165752,-166704,952,20.426261
DATA,84,104041,-165895,-166704,809,17.358032
DATA,85,104126,-165885,-166704,819,17.572593
DATA,86,104210,-165561,-166704,1143,24.524389
DATA,87,104294,-165422,-166704,1282,27.506793
DATA,88,104378,-165504,-166704,1200,25.747388
DATA,89,104462,-165634,-166704,1070,22.958089
DATA,90,104546,-165393,-166704,1311,28.129022
DATA,91,104630,-165272,-166704,1432,30.725217
DATA,92,104714,-165671,-166704,1033,22.164211
DATA,93,104799,-165874,-166704,830,17.808610
DATA,94,104883,-165952,-166704,752,16.135030
DATA,95,104967,-165718,-166704,986,21.155771
DATA,96,105051,-165696,-166704,1008,21.627807
DATA,97,105135,-165768,-166704,936,20.082963
DATA,98,105219,-165941,-166704,763,16.371047
DATA,99,105303,-165782,-166704,922,19.782577
DATA,100,105388,-165723,-166704,981,21.048490
DATA,101,105472,-165669,-166704,1035,22.207122
DATA,102,105556,-165724,-166704,980,21.027034
DATA,103,105640,-165645,-166704,1059,22.722070
DATA,104,105724,-165417,-166704,1287,27.614074
DATA,105,105808,-165377,-166704,1327,28.472322
DATA,106,105892,-165664,-166704,1040,22.314403
DATA,107,105976,-165611,-166704,1093,23.451580
DATA,108,106060,-165466,-166704,1238,26.562723
DATA,109,106145,-165757,-166704,947,20.318981
DATA,110,106229,-165798,-166704,906,19.439279
DATA,111,106313,-165712,-166704,992,21.284507
DATA,112,106397,-165732,-166704,972,20.855384
DATA,113,106481,-165918,-166704,786,16.864540
DATA,114,106565,-165862,-166704,842,18.066085
DATA,115,106649,-165825,-166704,879,18.859962
DATA,116,106734,-165899,-166704,805,17.272207
DATA,117,106818,-165595,-166704,1109,23.794879
DATA,118,106902,-165569,-166704,1135,24.352739
DATA,119,106986,-165711,-166704,993,21.305965
DATA,120,107070,-165436,-166704,1268,27.206407
DATA,121,107154,-165506,-166704,1198,25.704477
DATA,122,107238,-165570,-166704,1134,24.331283
DATA,123,107322,-165819,-166704,885,18.988698
DATA,124,107407,-166038,-166704,666,14.289802
DATA,125,107491,-165908,-166704,796,17.079101
DATA,126,107575,-165926,-166704,778,16.692890
DATA,127,107659,-166026,-166704,678,14.547276
DATA,128,107743,-165631,-166704,1073,23.022457
DATA,129,107827,-165634,-166704,1070,22.958089
DATA,130,107911,-165535,-166704,1169,25.082248
DATA,131,107995,-165702,-166704,1002,21.499071
DATA,132,108080,-165919,-166704,785,16.843084
DATA,133,108164,-165654,-166704,1050,22.528964
DATA,134,108248,-165902,-166704,802,17.207838
DATA,135,108332,-166033,-166704,671,14.397083
DATA,136,108416,-165941,-166704,763,16.371047
DATA,137,108500,-165515,-166704,1189,25.511371
DATA,138,108584,-165155,-166704,1549,33.235588
DATA,139,108669,-165272,-166704,1432,30.725217
DATA,140,108753,-165473,-166704,1231,26.412530
DATA,141,108837,-165515,-166704,1189,25.511371
DATA,142,108921,-165353,-166704,1351,28.987270
DATA,143,109005,-165680,-166704,1024,21.971105
DATA,144,109089,-165990,-166704,714,15.319697
DATA,145,109173,-166005,-166704,699,14.997855
DATA,146,109257,-166020,-166704,684,14.676012
DATA,147,109342,-165859,-166704,845,18.130453
DATA,148,109426,-165646,-166704,1058,22.700614
DATA,149,109510,-165756,-166704,948,20.340436
DATA,150,109594,-166145,-166704,559,11.993992
DATA,151,109678,-165844,-166704,860,18.452295
DATA,152,109762,-165549,-166704,1155,24.781862
DATA,153,109846,-165652,-166704,1052,22.571878
DATA,154,109930,-165607,-166704,1097,23.537405
DATA,155,110015,-165828,-166704,876,18.795595
DATA,156,110099,-165975,-166704,729,15.641540
DATA,157,110183,-166075,-166704,629,13.495923
DATA,158,110267,-165929,-166704,775,16.628522
DATA,159,110351,-165997,-166704,707,15.169504
DATA,160,110435,-165586,-166704,1118,23.987983
DATA,161,110519,-165745,-166704,959,20.576456
DATA,162,110603,-165550,-166704,1154,24.760406
DATA,163,110688,-165600,-166704,1104,23.687599
DATA,164,110772,-165776,-166704,928,19.911314
DATA,165,110856,-165835,-166704,869,18.645401
DATA,166,110940,-165978,-166704,726,15.577171
DATA,167,111024,-165764,-166704,940,20.168788
DATA,168,111108,-165711,-166704,993,21.305965
DATA,169,111192,-165386,-166704,1318,28.279216
DATA,170,111277,-165509,-166704,1195,25.640108
DATA,171,111361,-165805,-166704,899,19.289085
DATA,172,111445,-166386,-166704,318,6.823058
DATA,173,111529,-166263,-166704,441,9.462166
DATA,174,111613,-165961,-166704,743,15.941926
DATA,175,111697,-165638,-166704,1066,22.872264
DATA,176,111781,-165578,-166704,1126,24.159633
DATA,177,111865,-165804,-166704,900,19.310543
DATA,178,111950,-165909,-166704,795,17.057645
DATA,179,112034,-165628,-166704,1076,23.086826
DATA,180,112118,-165601,-166704,1103,23.666141
DATA,181,112202,-165869,-166704,835,17.915891
DATA,182,112286,-165735,-166704,969,20.791017
DATA,183,112370,-165307,-166704,1397,29.974252
DATA,184,112454,-165655,-166704,1049,22.507509
DATA,185,112538,-165933,-166704,771,16.542697
DATA,186,112623,-165865,-166704,839,18.001716
DATA,187,112707,-165741,-166704,963,20.662281
DATA,188,112791,-165798,-166704,906,19.439279
DATA,189,112875,-165922,-166704,782,16.778715
DATA,190,112959,-165757,-166704,947,20.318981
DATA,191,113043,-165849,-166704,855,18.345014
DATA,192,113127,-166187,-166704,517,11.092834
DATA,193,113211,-165574,-166704,1130,24.245458
DATA,194,113296,-165653,-166704,1051,22.550422
DATA,195,113380,-166011,-166704,693,14.869118
DATA,196,113464,-166143,-166704,561,12.036905
DATA,197,113548,-165654,-166704,1050,22.528964
DATA,198,113632,-165319,-166704,1385,29.716779
DATA,199,113716,-165247,-166704,1457,31.261621
DATA,200,113800,-165382,-166704,1322,28.365041
DATA,201,113884,-165430,-166704,1274,27.335145
DATA,202,113969,-165527,-166704,1177,25.253898
DATA,203,114053,-165317,-166704,1387,29.759691
DATA,204,114137,-165383,-166704,1321,28.343584
DATA,205,114221,-165881,-166704,823,17.658418
DATA,206,114305,-165997,-166704,707,15.169504
DATA,207,114389,-165787,-166704,917,19.675296
DATA,208,114473,-165522,-166704,1182,25.361179
DATA,209,114557,-165513,-166704,1191,25.554285
DATA,210,114642,-165758,-166704,946,20.297525
DATA,211,114726,-165979,-166704,725,15.555715
DATA,212,114810,-165859,-166704,845,18.130453
DATA,213,114894,-166012,-166704,692,14.847661
DATA,214,114978,-166012,-166704,692,14.847661
DATA,215,115062,-165663,-166704,1041,22.335861
DATA,216,115146,-165176,-166704,1528,32.785007
DATA,217,115231,-165486,-166704,1218,26.133600
DATA,218,115315,-165972,-166704,732,15.705908
DATA,219,115399,-165795,-166704,909,19.503646
DATA,220,115483,-165633,-166704,1071,22.979545
DATA,221,115567,-165462,-166704,1242,26.648548
DATA,222,115651,-165391,-166704,1313,28.171936
DATA,223,115735,-165356,-166704,1348,28.922901
DATA,224,115819,-165384,-166704,1320,28.322128
DATA,225,115904,-165376,-166704,1328,28.493778
DATA,226,115988,-165504,-166704,1200,25.747388
DATA,227,116072,-165749,-166704,955,20.490631
DATA,228,116156,-165979,-166704,725,15.555715
DATA,229,116240,-165903,-166704,801,17.186382
DATA,230,116324,-165964,-166704,740,15.877557
DATA,231,116408,-165966,-166704,738,15.834645
DATA,232,116493,-166021,-166704,683,14.654557
DATA,233,116577,-166341,-166704,363,7.788585
DATA,234,116661,-165831,-166704,873,18.731225
DATA,235,116745,-165714,-166704,990,21.241596
DATA,236,116829,-165797,-166704,907,19.460735
DATA,237,116913,-165988,-166704,716,15.362609
DATA,238,116997,-165890,-166704,814,17.465312
DATA,239,117081,-165881,-166704,823,17.658418
DATA,240,117166,-166059,-166704,645,13.839222
DATA,241,117250,-166056,-166704,648,13.903591
DATA,242,117334,-166036,-166704,668,14.332714
DATA,243,117418,-165695,-166704,1009,21.649263
DATA,244,117502,-165662,-166704,1042,22.357316
DATA,245,117586,-165869,-166704,835,17.915891
DATA,246,117670,-165846,-166704,858,18.409383
DATA,247,117754,-165683,-166704,1021,21.906736
DATA,248,117839,-165644,-166704,1060,22.743528
DATA,249,117923,-165890,-166704,814,17.465312
DATA,250,118007,-165905,-166704,799,17.143470
DATA,251,118091,-165711,-166704,993,21.305965
DATA,252,118175,-165659,-166704,1045,22.421684
DATA,253,118259,-165810,-166704,894,19.181804
DATA,254,118343,-165686,-166704,1018,21.842369
DATA,255,118428,-165691,-166704,1013,21.735088
DATA,256,118512,-165728,-166704,976,20.941209
DATA,257,118596,-165603,-166704,1101,23.623229
DATA,258,118680,-165720,-166704,984,21.112859
DATA,259,118764,-165830,-166704,874,18.752681
DATA,260,118848,-165769,-166704,935,20.061508
DATA,261,118932,-165890,-166704,814,17.465312
DATA,262,119016,-165996,-166704,708,15.190960
DATA,263,119101,-165789,-166704,915,19.632385
DATA,264,119185,-165569,-166704,1135,24.352739
DATA,265,119269,-166098,-166704,606,13.002432
DATA,266,119353,-165974,-166704,730,15.662996
DATA,267,119437,-165566,-166704,1138,24.417108
DATA,268,119521,-165505,-166704,1199,25.725933
DATA,269,119605,-165325,-166704,1379,29.588041
DATA,270,119689,-164952,-166704,1752,37.591190
DATA,271,119774,-165217,-166704,1487,31.905307
DATA,272,119858,-165566,-166704,1138,24.417108
DATA,273,119942,-165784,-166704,920,19.739665
DATA,274,120026,-165635,-166704,1069,22.936632
DATA,275,120110,-165854,-166704,850,18.237733
DATA,276,120194,-166036,-166704,668,14.332714
DATA,277,120278,-165763,-166704,941,20.190244
DATA,278,120363,-165311,-166704,1393,29.888427
DATA,279,120447,-165694,-166704,1010,21.670719
DATA,280,120531,-166052,-166704,652,13.989416
DATA,281,120615,-165648,-166704,1056,22.657703
DATA,282,120699,-165128,-166704,1576,33.814903
DATA,283,120783,-165380,-166704,1324,28.407953
DATA,284,120867,-165749,-166704,955,20.490631
DATA,285,120951,-165702,-166704,1002,21.499071
DATA,286,121036,-165633,-166704,1071,22.979545
DATA,287,121120,-165850,-166704,854,18.323558
DATA,288,121204,-165678,-166704,1026,22.014019
DATA,289,121288,-165830,-166704,874,18.752681
DATA,290,121372,-165786,-166704,918,19.696752
DATA,291,121456,-165546,-166704,1158,24.846231
DATA,292,121540,-165724,-166704,980,21.027034
DATA,293,121624,-165399,-166704,1305,28.000286
DATA,294,121709,-165477,-166704,1227,26.326705
DATA,295,121793,-165797,-166704,907,19.460735
DATA,296,121877,-165604,-166704,1100,23.601774
DATA,297,121961,-165424,-166704,1280,27.463882
DATA,298,122045,-165509,-166704,1195,25.640108
DATA,299,122129,-165565,-166704,1139,24.438564
DATA,300,122213,-165912,-166704,792,16.993276
DATA,301,122298,-166051,-166704,653,14.010871
DATA,302,122382,-165902,-166704,802,17.207838
DATA,303,122466,-165515,-166704,1189,25.511371
DATA,304,122550,-165542,-166704,1162,24.932056
DATA,305,122634,-165607,-166704,1097,23.537405
DATA,306,122718,-165708,-166704,996,21.370332
DATA,307,122802,-165709,-166704,995,21.348876
DATA,308,122886,-165747,-166704,957,20.533542
DATA,309,122971,-165309,-166704,1395,29.931341
DATA,310,123055,-165801,-166704,903,19.374910
DATA,311,123139,-166034,-166704,670,14.375626
DATA,312,123223,-166149,-166704,555,11.908168
DATA,313,123307,-166128,-166704,576,12.358747
DATA,314,123391,-165730,-166704,974,20.898298
DATA,315,123475,-165635,-166704,1069,22.936632
DATA,316,123559,-165534,-166704,1170,25.103704
DATA,317,123644,-165613,-166704,1091,23.408668
DATA,318,123728,-165962,-166704,742,15.920470
DATA,319,123812,-165969,-166704,735,15.770277
DATA,320,123896,-165455,-166704,1249,26.798740
DATA,321,123980,-165323,-166704,1381,29.630954
DATA,322,124064,-165416,-166704,1288,27.635532
DATA,323,124148,-165624,-166704,1080,23.172651
DATA,324,124233,-165503,-166704,1201,25.768846
DATA,325,124317,-165399,-166704,1305,28.000286
DATA,326,124401,-165958,-166704,746,16.006294
DATA,327,124485,-166071,-166704,633,13.581748
DATA,328,124569,-165758,-166704,946,20.297525
DATA,329,124653,-165631,-166704,1073,23.022457
DATA,330,124737,-165426,-166704,1278,27.420969
DATA,331,124822,-165677,-166704,1027,22.035474
DATA,332,124906,-166124,-166704,580,12.444572
DATA,333,124990,-165942,-166704,762,16.349592
DATA,334,125074,-165860,-166704,844,18.108997
DATA,335,125158,-165978,-166704,726,15.577171
DATA,336,125242,-165497,-166704,1207,25.897583
DATA,337,125326,-165517,-166704,1187,25.468460
DATA,338,125410,-165649,-166704,1055,22.636245
DATA,339,125495,-165661,-166704,1043,22.378772
DATA,340,125579,-165789,-166704,915,19.632385
DATA,341,125663,-165661,-166704,1043,22.378772
DATA,342,125747,-165452,-166704,1252,26.863109
DATA,343,125831,-165865,-166704,839,18.001716
DATA,344,125915,-165631,-166704,1073,23.022457
DATA,345,125999,-165813,-166704,891,19.117437
DATA,346,126083,-165727,-166704,977,20.962665
DATA,347,126168,-165515,-166704,1189,25.511371
DATA,348,126252,-165254,-166704,1450,31.111429
DATA,349,126336,-165532,-166704,1172,25.146617
DATA,350,126420,-165467,-166704,1237,26.541267
DATA,351,126504,-165286,-166704,1418,30.424831
DATA,352,126588,-165492,-166704,1212,26.004863
DATA,353,126672,-165824,-166704,880,18.881418
DATA,354,126757,-165871,-166704,833,17.872980
